RiverSegment,UpStreamSeg
JL6_7160_7440,JU5_7300_7510
JL6_7160_7440,JU3_6650_7300
JL6_7160_7440,JU1_6300_6650
JL6_7160_7440,JU1_6340_6650
JL6_7160_7440,JU4_7000_7300
JL6_7160_7440,JU2_7360_7000
JL6_7160_7440,JU2_7450_7360
JL6_7160_7440,JU4_7330_7000
JL6_7160_7440,JU2_7140_7330
JL6_7160_7440,JU3_6950_7330
JL6_7160_7440,JU3_6900_6950
JL6_7160_7440,JU2_6810_6900
JL6_7160_7440,JU2_6600_6810
JL6_7160_7440,JU1_6590_6600
JL6_7160_7440,JU1_6290_6590
JL6_7160_7440,JU3_6380_6900
JL6_7320_7150,JL6_7320_7150
JL6_7320_7150,JL6_7430_7320
JL6_7320_7150,JL1_7530_7430
JL6_7320_7150,JL6_7440_7430
JL6_7320_7150,JL6_7160_7440
JL6_7320_7150,JU4_7380_7160
JL6_7320_7150,JU2_7180_7380
JL6_7320_7150,JU4_7260_7380
JL6_7320_7150,JU1_6880_7260
JL6_7320_7150,JU3_6790_7260
JL6_7320_7150,JU3_6640_6790
JL6_7320_7150,JU2_6410_6640
JL6_7320_7150,JU5_7420_7160
JL6_7320_7150,JU5_7500_7420
JL6_7320_7150,JU1_7560_7500
JL6_7320_7150,JU1_7750_7560
JL6_7320_7150,JU5_7510_7500
JL6_7320_7150,JU3_7400_7510
JL6_7320_7150,JU3_7490_7400
JL6_7320_7150,JU1_7630_7490
JL6_7320_7150,JU1_7690_7490
JL6_7320_7150,JU5_7300_7510
JL6_7320_7150,JU3_6650_7300
JL6_7320_7150,JU1_6300_6650
JL6_7320_7150,JU1_6340_6650
JL6_7320_7150,JU4_7000_7300
JL6_7320_7150,JU2_7360_7000
JL6_7320_7150,JU2_7450_7360
JL6_7320_7150,JU4_7330_7000
JL6_7320_7150,JU2_7140_7330
JL6_7320_7150,JU3_6950_7330
JL6_7320_7150,JU3_6900_6950
JL6_7320_7150,JU2_6810_6900
JL6_7320_7150,JU2_6600_6810
JL6_7320_7150,JU1_6590_6600
JL6_7320_7150,JU1_6290_6590
JL6_7320_7150,JU3_6380_6900
JL6_7430_7320,JL6_7430_7320
JL6_7430_7320,JL1_7530_7430
JL6_7430_7320,JL6_7440_7430
JL6_7430_7320,JL6_7160_7440
JL6_7430_7320,JU4_7380_7160
JL6_7430_7320,JU2_7180_7380
JL6_7430_7320,JU4_7260_7380
JL6_7430_7320,JU1_6880_7260
JL6_7430_7320,JU3_6790_7260
JL6_7430_7320,JU3_6640_6790
JL6_7430_7320,JU2_6410_6640
JL6_7430_7320,JU5_7420_7160
JL6_7430_7320,JU5_7500_7420
JL6_7430_7320,JU1_7560_7500
JL6_7430_7320,JU1_7750_7560
JL6_7430_7320,JU5_7510_7500
JL6_7430_7320,JU3_7400_7510
JL6_7430_7320,JU3_7490_7400
JL6_7430_7320,JU1_7630_7490
JL6_7430_7320,JU1_7690_7490
JL6_7430_7320,JU5_7300_7510
JL6_7430_7320,JU3_6650_7300
JL6_7430_7320,JU1_6300_6650
JL6_7430_7320,JU1_6340_6650
JL6_7430_7320,JU4_7000_7300
JL6_7430_7320,JU2_7360_7000
JL6_7430_7320,JU2_7450_7360
JL6_7430_7320,JU4_7330_7000
JL6_7430_7320,JU2_7140_7330
JL6_7430_7320,JU3_6950_7330
JL6_7430_7320,JU3_6900_6950
JL6_7430_7320,JU2_6810_6900
JL6_7430_7320,JU2_6600_6810
JL6_7430_7320,JU1_6590_6600
JL6_7430_7320,JU1_6290_6590
JL6_7430_7320,JU3_6380_6900
JL6_7440_7430,JL6_7440_7430
JL6_7440_7430,JL6_7160_7440
JL6_7440_7430,JU4_7380_7160
JL6_7440_7430,JU2_7180_7380
JL6_7440_7430,JU4_7260_7380
JL6_7440_7430,JU1_6880_7260
JL6_7440_7430,JU3_6790_7260
JL6_7440_7430,JU3_6640_6790
JL6_7440_7430,JU2_6410_6640
JL6_7440_7430,JU5_7420_7160
JL6_7440_7430,JU5_7500_7420
JL6_7440_7430,JU1_7560_7500
JL6_7440_7430,JU1_7750_7560
JL6_7440_7430,JU5_7510_7500
JL6_7440_7430,JU3_7400_7510
JL6_7440_7430,JU3_7490_7400
JL6_7440_7430,JU1_7630_7490
JL6_7440_7430,JU1_7690_7490
JL6_7440_7430,JU5_7300_7510
JL6_7440_7430,JU3_6650_7300
JL6_7440_7430,JU1_6300_6650
JL6_7440_7430,JU1_6340_6650
JL6_7440_7430,JU4_7000_7300
JL6_7440_7430,JU2_7360_7000
JL6_7440_7430,JU2_7450_7360
JL6_7440_7430,JU4_7330_7000
JL6_7440_7430,JU2_7140_7330
JL6_7440_7430,JU3_6950_7330
JL6_7440_7430,JU3_6900_6950
JL6_7440_7430,JU2_6810_6900
JL6_7440_7430,JU2_6600_6810
JL6_7440_7430,JU1_6590_6600
JL6_7440_7430,JU1_6290_6590
JL6_7440_7430,JU3_6380_6900
JL7_6800_7070,JL7_6800_7070
JL7_6800_7070,JL1_7170_6800
JL7_6800_7070,JL7_7030_6800
JL7_6800_7070,JL7_7100_7030
JL7_6800_7070,JL3_7020_7100
JL7_6800_7070,JL6_6740_7100
JL7_6800_7070,JL4_6710_6740
JL7_6800_7070,JL4_6520_6710
JL7_6800_7070,JL2_6240_6520
JL7_6800_7070,JL2_6441_6520
JL7_6800_7070,JL2_6440_6441
JL7_6800_7070,JL1_6560_6440
JL7_6800_7070,JL6_6970_6740
JL7_6800_7070,JL2_7120_6970
JL7_6800_7070,JL2_7110_7120
JL7_6800_7070,JL6_6960_6970
JL7_6800_7070,JL1_6910_6960
JL7_6800_7070,JL1_6760_6910
JL7_6800_7070,JL6_6990_6960
JL7_6800_7070,JL6_6890_6990
JL7_6800_7070,JL2_6850_6890
JL7_6800_7070,JL1_6770_6850
JL7_6800_7070,JL6_7150_6890
JL7_6800_7070,JL3_7090_7150
JL7_6800_7070,JL2_7250_7090
JL7_6800_7070,JL1_7190_7250
JL7_6800_7070,JL1_7080_7190
JL7_6800_7070,JL1_7200_7250
JL7_6800_7070,JL1_6940_7200
JL7_6800_7070,JL2_7350_7090
JL7_6800_7070,JL2_7240_7350
JL7_6800_7070,JL6_7320_7150
JL7_6800_7070,JL6_7430_7320
JL7_6800_7070,JL1_7530_7430
JL7_6800_7070,JL6_7440_7430
JL7_6800_7070,JL6_7160_7440
JL7_6800_7070,JU4_7380_7160
JL7_6800_7070,JU2_7180_7380
JL7_6800_7070,JU4_7260_7380
JL7_6800_7070,JU1_6880_7260
JL7_6800_7070,JU3_6790_7260
JL7_6800_7070,JU3_6640_6790
JL7_6800_7070,JU2_6410_6640
JL7_6800_7070,JU5_7420_7160
JL7_6800_7070,JU5_7500_7420
JL7_6800_7070,JU1_7560_7500
JL7_6800_7070,JU1_7750_7560
JL7_6800_7070,JU5_7510_7500
JL7_6800_7070,JU3_7400_7510
JL7_6800_7070,JU3_7490_7400
JL7_6800_7070,JU1_7630_7490
JL7_6800_7070,JU1_7690_7490
JL7_6800_7070,JU5_7300_7510
JL7_6800_7070,JU3_6650_7300
JL7_6800_7070,JU1_6300_6650
JL7_6800_7070,JU1_6340_6650
JL7_6800_7070,JU4_7000_7300
JL7_6800_7070,JU2_7360_7000
JL7_6800_7070,JU2_7450_7360
JL7_6800_7070,JU4_7330_7000
JL7_6800_7070,JU2_7140_7330
JL7_6800_7070,JU3_6950_7330
JL7_6800_7070,JU3_6900_6950
JL7_6800_7070,JU2_6810_6900
JL7_6800_7070,JU2_6600_6810
JL7_6800_7070,JU1_6590_6600
JL7_6800_7070,JU1_6290_6590
JL7_6800_7070,JU3_6380_6900
JL7_7030_6800,JL7_7030_6800
JL7_7030_6800,JL7_7100_7030
JL7_7030_6800,JL3_7020_7100
JL7_7030_6800,JL6_6740_7100
JL7_7030_6800,JL4_6710_6740
JL7_7030_6800,JL4_6520_6710
JL7_7030_6800,JL2_6240_6520
JL7_7030_6800,JL2_6441_6520
JL7_7030_6800,JL2_6440_6441
JL7_7030_6800,JL1_6560_6440
JL7_7030_6800,JL6_6970_6740
JL7_7030_6800,JL2_7120_6970
JL7_7030_6800,JL2_7110_7120
JL7_7030_6800,JL6_6960_6970
JL7_7030_6800,JL1_6910_6960
JL7_7030_6800,JL1_6760_6910
JL7_7030_6800,JL6_6990_6960
JL7_7030_6800,JL6_6890_6990
JL7_7030_6800,JL2_6850_6890
JL7_7030_6800,JL1_6770_6850
JL7_7030_6800,JL6_7150_6890
JL7_7030_6800,JL3_7090_7150
JL7_7030_6800,JL2_7250_7090
JL7_7030_6800,JL1_7190_7250
JL7_7030_6800,JL1_7080_7190
JL7_7030_6800,JL1_7200_7250
JL7_7030_6800,JL1_6940_7200
JL7_7030_6800,JL2_7350_7090
JL7_7030_6800,JL2_7240_7350
JL7_7030_6800,JL6_7320_7150
JL7_7030_6800,JL6_7430_7320
JL7_7030_6800,JL1_7530_7430
JL7_7030_6800,JL6_7440_7430
JL7_7030_6800,JL6_7160_7440
JL7_7030_6800,JU4_7380_7160
JL7_7030_6800,JU2_7180_7380
JL7_7030_6800,JU4_7260_7380
JL7_7030_6800,JU1_6880_7260
JL7_7030_6800,JU3_6790_7260
JL7_7030_6800,JU3_6640_6790
JL7_7030_6800,JU2_6410_6640
JL7_7030_6800,JU5_7420_7160
JL7_7030_6800,JU5_7500_7420
JL7_7030_6800,JU1_7560_7500
JL7_7030_6800,JU1_7750_7560
JL7_7030_6800,JU5_7510_7500
JL7_7030_6800,JU3_7400_7510
JL7_7030_6800,JU3_7490_7400
JL7_7030_6800,JU1_7630_7490
JL7_7030_6800,JU1_7690_7490
JL7_7030_6800,JU5_7300_7510
JL7_7030_6800,JU3_6650_7300
JL7_7030_6800,JU1_6300_6650
JL7_7030_6800,JU1_6340_6650
JL7_7030_6800,JU4_7000_7300
JL7_7030_6800,JU2_7360_7000
JL7_7030_6800,JU2_7450_7360
JL7_7030_6800,JU4_7330_7000
JL7_7030_6800,JU2_7140_7330
JL7_7030_6800,JU3_6950_7330
JL7_7030_6800,JU3_6900_6950
JL7_7030_6800,JU2_6810_6900
JL7_7030_6800,JU2_6600_6810
JL7_7030_6800,JU1_6590_6600
JL7_7030_6800,JU1_6290_6590
JL7_7030_6800,JU3_6380_6900
JL7_7070_0001,JL7_7070_0001
JL7_7070_0001,JL7_6800_7070
JL7_7070_0001,JL1_7170_6800
JL7_7070_0001,JL7_7030_6800
JL7_7070_0001,JL7_7100_7030
JL7_7070_0001,JL3_7020_7100
JL7_7070_0001,JL6_6740_7100
JL7_7070_0001,JL4_6710_6740
JL7_7070_0001,JL4_6520_6710
JL7_7070_0001,JL2_6240_6520
JL7_7070_0001,JL2_6441_6520
JL7_7070_0001,JL2_6440_6441
JL7_7070_0001,JL1_6560_6440
JL7_7070_0001,JL6_6970_6740
JL7_7070_0001,JL2_7120_6970
JL7_7070_0001,JL2_7110_7120
JL7_7070_0001,JL6_6960_6970
JL7_7070_0001,JL1_6910_6960
JL7_7070_0001,JL1_6760_6910
JL7_7070_0001,JL6_6990_6960
JL7_7070_0001,JL6_6890_6990
JL7_7070_0001,JL2_6850_6890
JL7_7070_0001,JL1_6770_6850
JL7_7070_0001,JL6_7150_6890
JL7_7070_0001,JL3_7090_7150
JL7_7070_0001,JL2_7250_7090
JL7_7070_0001,JL1_7190_7250
JL7_7070_0001,JL1_7080_7190
JL7_7070_0001,JL1_7200_7250
JL7_7070_0001,JL1_6940_7200
JL7_7070_0001,JL2_7350_7090
JL7_7070_0001,JL2_7240_7350
JL7_7070_0001,JL6_7320_7150
JL7_7070_0001,JL6_7430_7320
JL7_7070_0001,JL1_7530_7430
JL7_7070_0001,JL6_7440_7430
JL7_7070_0001,JL6_7160_7440
JL7_7070_0001,JU4_7380_7160
JL7_7070_0001,JU2_7180_7380
JL7_7070_0001,JU4_7260_7380
JL7_7070_0001,JU1_6880_7260
JL7_7070_0001,JU3_6790_7260
JL7_7070_0001,JU3_6640_6790
JL7_7070_0001,JU2_6410_6640
JL7_7070_0001,JU5_7420_7160
JL7_7070_0001,JU5_7500_7420
JL7_7070_0001,JU1_7560_7500
JL7_7070_0001,JU1_7750_7560
JL7_7070_0001,JU5_7510_7500
JL7_7070_0001,JU3_7400_7510
JL7_7070_0001,JU3_7490_7400
JL7_7070_0001,JU1_7630_7490
JL7_7070_0001,JU1_7690_7490
JL7_7070_0001,JU5_7300_7510
JL7_7070_0001,JU3_6650_7300
JL7_7070_0001,JU1_6300_6650
JL7_7070_0001,JU1_6340_6650
JL7_7070_0001,JU4_7000_7300
JL7_7070_0001,JU2_7360_7000
JL7_7070_0001,JU2_7450_7360
JL7_7070_0001,JU4_7330_7000
JL7_7070_0001,JU2_7140_7330
JL7_7070_0001,JU3_6950_7330
JL7_7070_0001,JU3_6900_6950
JL7_7070_0001,JU2_6810_6900
JL7_7070_0001,JU2_6600_6810
JL7_7070_0001,JU1_6590_6600
JL7_7070_0001,JU1_6290_6590
JL7_7070_0001,JU3_6380_6900
JL7_7100_7030,JL7_7100_7030
JL7_7100_7030,JL3_7020_7100
JL7_7100_7030,JL6_6740_7100
JL7_7100_7030,JL4_6710_6740
JL7_7100_7030,JL4_6520_6710
JL7_7100_7030,JL2_6240_6520
JL7_7100_7030,JL2_6441_6520
JL7_7100_7030,JL2_6440_6441
JL7_7100_7030,JL1_6560_6440
JL7_7100_7030,JL6_6970_6740
JL7_7100_7030,JL2_7120_6970
JL7_7100_7030,JL2_7110_7120
JL7_7100_7030,JL6_6960_6970
JL7_7100_7030,JL1_6910_6960
JL7_7100_7030,JL1_6760_6910
JL7_7100_7030,JL6_6990_6960
JL7_7100_7030,JL6_6890_6990
JL7_7100_7030,JL2_6850_6890
JL7_7100_7030,JL1_6770_6850
JL7_7100_7030,JL6_7150_6890
JL7_7100_7030,JL3_7090_7150
JL7_7100_7030,JL2_7250_7090
JL7_7100_7030,JL1_7190_7250
JL7_7100_7030,JL1_7080_7190
JL7_7100_7030,JL1_7200_7250
JL7_7100_7030,JL1_6940_7200
JL7_7100_7030,JL2_7350_7090
JL7_7100_7030,JL2_7240_7350
JL7_7100_7030,JL6_7320_7150
JL7_7100_7030,JL6_7430_7320
JL7_7100_7030,JL1_7530_7430
JL7_7100_7030,JL6_7440_7430
JL7_7100_7030,JL6_7160_7440
JL7_7100_7030,JU4_7380_7160
JL7_7100_7030,JU2_7180_7380
JL7_7100_7030,JU4_7260_7380
JL7_7100_7030,JU1_6880_7260
JL7_7100_7030,JU3_6790_7260
JL7_7100_7030,JU3_6640_6790
JL7_7100_7030,JU2_6410_6640
JL7_7100_7030,JU5_7420_7160
JL7_7100_7030,JU5_7500_7420
JL7_7100_7030,JU1_7560_7500
JL7_7100_7030,JU1_7750_7560
JL7_7100_7030,JU5_7510_7500
JL7_7100_7030,JU3_7400_7510
JL7_7100_7030,JU3_7490_7400
JL7_7100_7030,JU1_7630_7490
JL7_7100_7030,JU1_7690_7490
JL7_7100_7030,JU5_7300_7510
JL7_7100_7030,JU3_6650_7300
JL7_7100_7030,JU1_6300_6650
JL7_7100_7030,JU1_6340_6650
JL7_7100_7030,JU4_7000_7300
JL7_7100_7030,JU2_7360_7000
JL7_7100_7030,JU2_7450_7360
JL7_7100_7030,JU4_7330_7000
JL7_7100_7030,JU2_7140_7330
JL7_7100_7030,JU3_6950_7330
JL7_7100_7030,JU3_6900_6950
JL7_7100_7030,JU2_6810_6900
JL7_7100_7030,JU2_6600_6810
JL7_7100_7030,JU1_6590_6600
JL7_7100_7030,JU1_6290_6590
JL7_7100_7030,JU3_6380_6900
JU1_6290_6590,JU1_6290_6590
JU1_6300_6650,JU1_6300_6650
JU1_6340_6650,JU1_6340_6650
JU1_6590_6600,JU1_6590_6600
JU1_6590_6600,JU1_6290_6590
JU1_6880_7260,JU1_6880_7260
JU1_7560_7500,JU1_7560_7500
JU1_7560_7500,JU1_7750_7560
JU1_7630_7490,JU1_7630_7490
JU1_7690_7490,JU1_7690_7490
JU1_7750_7560,JU1_7750_7560
JU2_6410_6640,JU2_6410_6640
JU2_6600_6810,JU2_6600_6810
JU2_6600_6810,JU1_6590_6600
JU2_6600_6810,JU1_6290_6590
JU2_6810_6900,JU2_6810_6900
JU2_6810_6900,JU2_6600_6810
JU2_6810_6900,JU1_6590_6600
JU2_6810_6900,JU1_6290_6590
JU2_7140_7330,JU2_7140_7330
JU2_7180_7380,JU2_7180_7380
JU2_7360_7000,JU2_7360_7000
JU2_7360_7000,JU2_7450_7360
JU2_7450_7360,JU2_7450_7360
JU3_6380_6900,JU3_6380_6900
JU3_6640_6790,JU3_6640_6790
JU3_6640_6790,JU2_6410_6640
JU3_6650_7300,JU3_6650_7300
JU3_6650_7300,JU1_6300_6650
JU3_6650_7300,JU1_6340_6650
JU3_6790_7260,JU3_6790_7260
JU3_6790_7260,JU3_6640_6790
JU3_6790_7260,JU2_6410_6640
JU3_6900_6950,JU3_6900_6950
JU3_6900_6950,JU2_6810_6900
JU3_6900_6950,JU2_6600_6810
JU3_6900_6950,JU1_6590_6600
JU3_6900_6950,JU1_6290_6590
JU3_6900_6950,JU3_6380_6900
JU3_6950_7330,JU3_6950_7330
JU3_6950_7330,JU3_6900_6950
JU3_6950_7330,JU2_6810_6900
JU3_6950_7330,JU2_6600_6810
JU3_6950_7330,JU1_6590_6600
JU3_6950_7330,JU1_6290_6590
JU3_6950_7330,JU3_6380_6900
JU3_7400_7510,JU3_7400_7510
JU3_7400_7510,JU3_7490_7400
JU3_7400_7510,JU1_7630_7490
JU3_7400_7510,JU1_7690_7490
JU3_7490_7400,JU3_7490_7400
JU3_7490_7400,JU1_7630_7490
JU3_7490_7400,JU1_7690_7490
JU4_7000_7300,JU4_7000_7300
JU4_7000_7300,JU2_7360_7000
JU4_7000_7300,JU2_7450_7360
JU4_7000_7300,JU4_7330_7000
JU4_7000_7300,JU2_7140_7330
JU4_7000_7300,JU3_6950_7330
JU4_7000_7300,JU3_6900_6950
JU4_7000_7300,JU2_6810_6900
JU4_7000_7300,JU2_6600_6810
JU4_7000_7300,JU1_6590_6600
JU4_7000_7300,JU1_6290_6590
JU4_7000_7300,JU3_6380_6900
JU4_7260_7380,JU4_7260_7380
JU4_7260_7380,JU1_6880_7260
JU4_7260_7380,JU3_6790_7260
JU4_7260_7380,JU3_6640_6790
JU4_7260_7380,JU2_6410_6640
JU4_7330_7000,JU4_7330_7000
JU4_7330_7000,JU2_7140_7330
JU4_7330_7000,JU3_6950_7330
JU4_7330_7000,JU3_6900_6950
JU4_7330_7000,JU2_6810_6900
JU4_7330_7000,JU2_6600_6810
JU4_7330_7000,JU1_6590_6600
JU4_7330_7000,JU1_6290_6590
JU4_7330_7000,JU3_6380_6900
JU4_7380_7160,JU4_7380_7160
JU4_7380_7160,JU2_7180_7380
JU4_7380_7160,JU4_7260_7380
JU4_7380_7160,JU1_6880_7260
JU4_7380_7160,JU3_6790_7260
JU4_7380_7160,JU3_6640_6790
JU4_7380_7160,JU2_6410_6640
JU5_7300_7510,JU5_7300_7510
JU5_7300_7510,JU3_6650_7300
JU5_7300_7510,JU1_6300_6650
JU5_7300_7510,JU1_6340_6650
JU5_7300_7510,JU4_7000_7300
JU5_7300_7510,JU2_7360_7000
JU5_7300_7510,JU2_7450_7360
JU5_7300_7510,JU4_7330_7000
JU5_7300_7510,JU2_7140_7330
JU5_7300_7510,JU3_6950_7330
JU5_7300_7510,JU3_6900_6950
JU5_7300_7510,JU2_6810_6900
JU5_7300_7510,JU2_6600_6810
JU5_7300_7510,JU1_6590_6600
JU5_7300_7510,JU1_6290_6590
JU5_7300_7510,JU3_6380_6900
JU5_7420_7160,JU5_7420_7160
JU5_7420_7160,JU5_7500_7420
JU5_7420_7160,JU1_7560_7500
JU5_7420_7160,JU1_7750_7560
JU5_7420_7160,JU5_7510_7500
JU5_7420_7160,JU3_7400_7510
JU5_7420_7160,JU3_7490_7400
JU5_7420_7160,JU1_7630_7490
JU5_7420_7160,JU1_7690_7490
JU5_7420_7160,JU5_7300_7510
JU5_7420_7160,JU3_6650_7300
JU5_7420_7160,JU1_6300_6650
JU5_7420_7160,JU1_6340_6650
JU5_7420_7160,JU4_7000_7300
JU5_7420_7160,JU2_7360_7000
JU5_7420_7160,JU2_7450_7360
JU5_7420_7160,JU4_7330_7000
JU5_7420_7160,JU2_7140_7330
JU5_7420_7160,JU3_6950_7330
JU5_7420_7160,JU3_6900_6950
JU5_7420_7160,JU2_6810_6900
JU5_7420_7160,JU2_6600_6810
JU5_7420_7160,JU1_6590_6600
JU5_7420_7160,JU1_6290_6590
JU5_7420_7160,JU3_6380_6900
JU5_7500_7420,JU5_7500_7420
JU5_7500_7420,JU1_7560_7500
JU5_7500_7420,JU1_7750_7560
JU5_7500_7420,JU5_7510_7500
JU5_7500_7420,JU3_7400_7510
JU5_7500_7420,JU3_7490_7400
JU5_7500_7420,JU1_7630_7490
JU5_7500_7420,JU1_7690_7490
JU5_7500_7420,JU5_7300_7510
JU5_7500_7420,JU3_6650_7300
JU5_7500_7420,JU1_6300_6650
JU5_7500_7420,JU1_6340_6650
JU5_7500_7420,JU4_7000_7300
JU5_7500_7420,JU2_7360_7000
JU5_7500_7420,JU2_7450_7360
JU5_7500_7420,JU4_7330_7000
JU5_7500_7420,JU2_7140_7330
JU5_7500_7420,JU3_6950_7330
JU5_7500_7420,JU3_6900_6950
JU5_7500_7420,JU2_6810_6900
JU5_7500_7420,JU2_6600_6810
JU5_7500_7420,JU1_6590_6600
JU5_7500_7420,JU1_6290_6590
JU5_7500_7420,JU3_6380_6900
JU5_7510_7500,JU5_7510_7500
JU5_7510_7500,JU3_7400_7510
JU5_7510_7500,JU3_7490_7400
JU5_7510_7500,JU1_7630_7490
JU5_7510_7500,JU1_7690_7490
JU5_7510_7500,JU5_7300_7510
JU5_7510_7500,JU3_6650_7300
JU5_7510_7500,JU1_6300_6650
JU5_7510_7500,JU1_6340_6650
JU5_7510_7500,JU4_7000_7300
JU5_7510_7500,JU2_7360_7000
JU5_7510_7500,JU2_7450_7360
JU5_7510_7500,JU4_7330_7000
JU5_7510_7500,JU2_7140_7330
JU5_7510_7500,JU3_6950_7330
JU5_7510_7500,JU3_6900_6950
JU5_7510_7500,JU2_6810_6900
JU5_7510_7500,JU2_6600_6810
JU5_7510_7500,JU1_6590_6600
JU5_7510_7500,JU1_6290_6590
JU5_7510_7500,JU3_6380_6900
PL0_4510_0001,PL0_4510_0001
PL0_4961_0000,PL0_4961_0000
PL0_5000_0001,PL0_5000_0001
PL0_5010_5130,PL0_5010_5130
PL0_5070_0001,PL0_5070_0001
PL0_5090_0000,PL0_5090_0000
PL0_5131_0000,PL0_5131_0000
PL0_5141_5140,PL0_5141_5140
PL0_5251_0000,PL0_5251_0000
PL0_5252_0000,PL0_5252_0000
PL0_5253_0000,PL0_5253_0000
PL0_5290_0000,PL0_5290_0000
PL0_5390_0000,PL0_5390_0000
PL0_5391_0000,PL0_5391_0000
PL0_5392_0000,PL0_5392_0000
PL0_5440_0000,PL0_5440_0000
PL0_5450_0000,PL0_5450_0000
PL0_5490_0001,PL0_5490_0001
PL0_5490_0001,PL0_5540_5490
PL0_5491_0000,PL0_5491_0000
PL0_5492_0000,PL0_5492_0000
PL0_5493_0000,PL0_5493_0000
PL0_5494_0000,PL0_5494_0000
PL0_5495_0000,PL0_5495_0000
PL0_5496_0000,PL0_5496_0000
PL0_5510_0001,PL0_5510_0001
PL0_5530_5710,PL0_5530_5710
PL0_5540_5490,PL0_5540_5490
PL0_5580_0000,PL0_5580_0000
PL0_5581_0000,PL0_5581_0000
PL0_5582_0000,PL0_5582_0000
PL0_5583_0000,PL0_5583_0000
PL0_5584_0000,PL0_5584_0000
PL0_5585_0000,PL0_5585_0000
PL0_5670_0000,PL0_5670_0000
PL0_5671_0000,PL0_5671_0000
PL0_5672_0000,PL0_5672_0000
PL0_5710_0001,PL0_5710_0001
PL0_5710_0001,PL0_5530_5710
PL0_5720_0001,PL0_5720_0001
PL0_5730_5690,PL0_5730_5690
PL0_5750_0001,PL0_5750_0001
PL0_5790_0000,PL0_5790_0000
PL0_5791_0000,PL0_5791_0000
PL0_5830_0001,PL0_5830_0001
PL0_5850_0000,PL0_5850_0000
PL0_5851_0000,PL0_5851_0000
PL0_5860_0000,PL0_5860_0000
PL0_5900_0000,PL0_5900_0000
PL0_5901_0000,PL0_5901_0000
PL0_5902_0000,PL0_5902_0000
PL0_5903_0000,PL0_5903_0000
PL0_5904_0000,PL0_5904_0000
PL0_5920_0000,PL0_5920_0000
PL0_5921_0000,PL0_5921_0000
PL0_5922_0000,PL0_5922_0000
PL0_5923_0000,PL0_5923_0000
PL0_5930_0000,PL0_5930_0000
PL0_5950_0000,PL0_5950_0000
PL0_5951_0000,PL0_5951_0000
PL0_5952_0000,PL0_5952_0000
PL0_5960_0000,PL0_5960_0000
PL0_5961_0000,PL0_5961_0000
PL0_5962_0000,PL0_5962_0000
PL0_5980_0000,PL0_5980_0000
PL0_5981_0000,PL0_5981_0000
PL0_5982_0000,PL0_5982_0000
PL0_5983_0000,PL0_5983_0000
PL0_6020_0000,PL0_6020_0000
PL0_6060_0000,PL0_6060_0000
PL0_6100_0000,PL0_6100_0000
PL0_6101_0000,PL0_6101_0000
PL0_6110_0000,PL0_6110_0000
PL0_6130_0000,PL0_6130_0000
PL0_6131_0000,PL0_6131_0000
PL0_6140_0000,PL0_6140_0000
PL0_6141_0000,PL0_6141_0000
PL0_6270_0000,PL0_6270_0000
PL0_6271_0000,PL0_6271_0000
PL0_6272_0000,PL0_6272_0000
PL1_4460_4780,PL1_4460_4780
PL1_4540_0001,PL1_4540_0001
PL1_4780_0001,PL1_4780_0001
PL1_4780_0001,PL1_4460_4780
PL1_5060_0000,PL1_5060_0000
PL1_5061_0000,PL1_5061_0000
PL1_5130_0001,PL1_5130_0001
PL1_5130_0001,PL0_5010_5130
PL1_5230_0001,PL1_5230_0001
PL1_5370_5470,PL1_5370_5470
PL1_5690_0001,PL1_5690_0001
PL1_5690_0001,PL0_5730_5690
PL1_5910_0001,PL1_5910_0001
PL2_4810_0000,PL2_4810_0000
PL2_4811_0000,PL2_4811_0000
PL2_4945_0000,PL2_4945_0000
PL2_4970_5250,PL2_4970_5250
PL2_5140_5360,PL2_5140_5360
PL2_5140_5360,PL0_5141_5140
PL2_5300_5630,PL2_5300_5630
PL2_5470_5360,PL2_5470_5360
PL2_5470_5360,PL1_5370_5470
PL2_5630_0001,PL2_5630_0001
PL2_5630_0001,PL2_5300_5630
PL2_5800_0000,PL2_5800_0000
PL3_5250_0001,PL3_5250_0001
PL3_5250_0001,PL2_4970_5250
PL3_5250_0001,PL3_5360_5250
PL3_5250_0001,PL2_5140_5360
PL3_5250_0001,PL0_5141_5140
PL3_5250_0001,PL2_5470_5360
PL3_5250_0001,PL1_5370_5470
PL3_5360_5250,PL3_5360_5250
PL3_5360_5250,PL2_5140_5360
PL3_5360_5250,PL0_5141_5140
PL3_5360_5250,PL2_5470_5360
PL3_5360_5250,PL1_5370_5470
PL7_4910_0000,PL7_4910_0000
PL7_4911_0000,PL7_4911_0000
PL7_4940_0000,PL7_4940_0000
PL7_4941_0000,PL7_4941_0000
PL7_4942_0000,PL7_4942_0000
PL7_4960_0000,PL7_4960_0000
PL7_4962_0000,PL7_4962_0000
PL7_4963_0000,PL7_4963_0000
PL7_4964_0000,PL7_4964_0000
PL7_4965_0000,PL7_4965_0000
PL7_4980_0000,PL7_4980_0000
PL7_4981_0000,PL7_4981_0000
PL7_4982_0000,PL7_4982_0000
PL7_4983_0000,PL7_4983_0000
PL7_4984_0000,PL7_4984_0000
PM0_4640_4820,PM0_4640_4820
PM1_3120_3400,PM1_3120_3400
PM1_3450_3400,PM1_3450_3400
PM1_3510_4000,PM1_3510_4000
