BMPFullane,BMP Shortname,Landuse_Type,HGMR,TN,TP,BOD,SED
Grass Buffers trp (Phosphorus & Sediment),GrassBufferstrpPS,ag,VRSN,0,0.39,0.195,0.52
Horse Pasture Management,HorsePasMan,pasture,all,0,0.2,0.1,0.4
Urban Infiltration Practices - nosand\veg_no underdrain,Infiltration,urban,all,0.8,0.85,0.825,0.95
Urban Infiltration Practices - with sandveg_no underdrain,InfiltWithSV,urban,all,0.85,0.85,0.85,0.95
Liquid manure injection,LiquidInjection,ag,all,0.25,0,0.125,0
Loafing Lot Management,LoafLot,afocafo,all,0.2,0.2,0.2,0.4
Lo-till fix,Lotil25,low,all,0,0.211,0.106,0
Off Stream Watering Without Fencing,OSWnoFence,pasture,all,0.05,0.08,0.065,0.1
Permeable Pavement - no sandveg with underdrain with AB soils,PermPavNoSV,urban,all,0.45,0.5,0.475,0.7
Permeable Pavement - with sandveg with underdrain with AB soils,PermPavWSV,urban,all,0.5,0.5,0.5,0.7
Litter Injection,PoultryInjection,ag,all,0.25,0,0.125,0
Off Stream Watering With Fencing and Prescribed Grazing,PrecRotGrazing,pasture,APCN,0.09,0.24,0.165,0.3
Off Stream Watering With Fencing and Prescribed Grazing,PrecRotGrazing,pasture,APSN,0.11,0.24,0.175,0.3
Off Stream Watering With Fencing and Prescribed Grazing,PrecRotGrazing,pasture,BR_N,0.11,0.24,0.175,0.3
Off Stream Watering With Fencing and Prescribed Grazing,PrecRotGrazing,pasture,CPDN,0.09,0.24,0.165,0.3
Off Stream Watering With Fencing and Prescribed Grazing,PrecRotGrazing,pasture,CPDT,0.09,0.24,0.165,0.3
Off Stream Watering With Fencing and Prescribed Grazing,PrecRotGrazing,pasture,CPLN,0.09,0.24,0.165,0.3
Off Stream Watering With Fencing and Prescribed Grazing,PrecRotGrazing,pasture,CPLT,0.09,0.24,0.165,0.3
Off Stream Watering With Fencing and Prescribed Grazing,PrecRotGrazing,pasture,CPUN,0.09,0.24,0.165,0.3
Off Stream Watering With Fencing and Prescribed Grazing,PrecRotGrazing,pasture,CPUT,0.09,0.24,0.165,0.3
Off Stream Watering With Fencing and Prescribed Grazing,PrecRotGrazing,pasture,ML_N,0.11,0.24,0.175,0.3
Off Stream Watering With Fencing and Prescribed Grazing,PrecRotGrazing,pasture,PCAN,0.09,0.24,0.165,0.3
Off Stream Watering With Fencing and Prescribed Grazing,PrecRotGrazing,pasture,PCRN,0.11,0.24,0.175,0.3
Off Stream Watering With Fencing and Prescribed Grazing,PrecRotGrazing,pasture,VRCN,0.09,0.24,0.165,0.3
Off Stream Watering With Fencing and Prescribed Grazing,PrecRotGrazing,pasture,VRSN,0.11,0.24,0.175,0.3
Recent Stormwater Management,RcntSWM,urban,all,0.2,0.3,0.25,0.65
Retrofit Stormwater Management,RetroSWM,urban,all,0.25,0.35,0.3,0.65
Street Sweeping Mechanical Monthly,StreetSweep,IU,all,0.03,0.03,0.03,0.09
Stormwater Management by Era 2002 to 2010 MD,SWMEra0210,urban,all,0.3,0.4,0.35,0.8
Stormwater Management by Era 1985 to 2002 MD,SWMEra8502,urban,all,0.17,0.3,0.235,0.4
Upland Prescribed Grazing,UplandPG,pasture,all,0.1,0.2,0.15,0.3
Upland Precision Intensive Rotational Grazing,UpPrecIntRotGraze,pasture,APCN,0.09,0.24,0.165,0.3
Upland Precision Intensive Rotational Grazing,UpPrecIntRotGraze,pasture,APSN,0.11,0.24,0.175,0.3
Upland Precision Intensive Rotational Grazing,UpPrecIntRotGraze,pasture,BR_N,0.11,0.24,0.175,0.3
Upland Precision Intensive Rotational Grazing,UpPrecIntRotGraze,pasture,CPDN,0.09,0.24,0.165,0.3
Upland Precision Intensive Rotational Grazing,UpPrecIntRotGraze,pasture,CPDT,0.09,0.24,0.165,0.3
Upland Precision Intensive Rotational Grazing,UpPrecIntRotGraze,pasture,CPLN,0.09,0.24,0.165,0.3
Upland Precision Intensive Rotational Grazing,UpPrecIntRotGraze,pasture,CPLT,0.09,0.24,0.165,0.3
Upland Precision Intensive Rotational Grazing,UpPrecIntRotGraze,pasture,CPUN,0.09,0.24,0.165,0.3
Upland Precision Intensive Rotational Grazing,UpPrecIntRotGraze,pasture,CPUT,0.09,0.24,0.165,0.3
Upland Precision Intensive Rotational Grazing,UpPrecIntRotGraze,pasture,ML_N,0.11,0.24,0.175,0.3
Upland Precision Intensive Rotational Grazing,UpPrecIntRotGraze,pasture,PCAN,0.09,0.24,0.165,0.3
Upland Precision Intensive Rotational Grazing,UpPrecIntRotGraze,pasture,PCRN,0.11,0.24,0.175,0.3
Upland Precision Intensive Rotational Grazing,UpPrecIntRotGraze,pasture,VRCN,0.09,0.24,0.165,0.3
Upland Precision Intensive Rotational Grazing,UpPrecIntRotGraze,pasture,VRSN,0.11,0.24,0.175,0.3
Urban Nutrient Management,UrbanNutMan,PU,all,0.17,0.22,0.195,0
Vegetated Open Channels - no underdrain with AB soils,VegOpChan,urban,all,0.45,0.45,0.45,0.7
Water Control Structures,WaterContStruc,crop,all,0.33,0,0.165,0
Wetland Restoration,WetlandRestore,ag,APCN,0.07,0.12,0.095,0.04
Wetland Restoration,WetlandRestore,ag,APSN,0.07,0.12,0.095,0.04
Wetland Restoration,WetlandRestore,ag,BR_N,0.14,0.26,0.2,0.08
Wetland Restoration,WetlandRestore,ag,CPDN,0.25,0.5,0.375,0.15
Wetland Restoration,WetlandRestore,ag,CPDT,0.25,0.5,0.375,0.15
Wetland Restoration,WetlandRestore,ag,CPLN,0.25,0.5,0.375,0.15
Wetland Restoration,WetlandRestore,ag,CPLT,0.25,0.5,0.375,0.15
Wetland Restoration,WetlandRestore,ag,CPUN,0.25,0.5,0.375,0.15
Wetland Restoration,WetlandRestore,ag,CPUT,0.25,0.5,0.375,0.15
Wetland Restoration,WetlandRestore,ag,ML_N,0.14,0.26,0.2,0.08
Wetland Restoration,WetlandRestore,ag,PCAN,0.14,0.26,0.2,0.08
Wetland Restoration,WetlandRestore,ag,PCRN,0.14,0.26,0.2,0.08
Wetland Restoration,WetlandRestore,ag,VRCN,0.14,0.26,0.2,0.08
Wetland Restoration,WetlandRestore,ag,VRSN,0.14,0.26,0.2,0.08
Wetland Restoration trp,WetlandRestoretrp,pasture,APCN,0.07,0.12,0.095,0.04
Wetland Restoration trp,WetlandRestoretrp,pasture,APSN,0.07,0.12,0.095,0.04
Wetland Restoration trp,WetlandRestoretrp,pasture,BR_N,0.14,0.26,0.2,0.08
Wetland Restoration trp,WetlandRestoretrp,pasture,CPDN,0.25,0.5,0.375,0.15
Wetland Restoration trp,WetlandRestoretrp,pasture,CPDT,0.25,0.5,0.375,0.15
Wetland Restoration trp,WetlandRestoretrp,pasture,CPLN,0.25,0.5,0.375,0.15
Wetland Restoration trp,WetlandRestoretrp,pasture,CPLT,0.25,0.5,0.375,0.15
Wetland Restoration trp,WetlandRestoretrp,pasture,CPUN,0.25,0.5,0.375,0.15
Wetland Restoration trp,WetlandRestoretrp,pasture,CPUT,0.25,0.5,0.375,0.15
Wetland Restoration trp,WetlandRestoretrp,pasture,ML_N,0.14,0.26,0.2,0.08
Wetland Restoration trp,WetlandRestoretrp,pasture,PCAN,0.14,0.26,0.2,0.08
Wetland Restoration trp,WetlandRestoretrp,pasture,PCRN,0.14,0.26,0.2,0.08
Wetland Restoration trp,WetlandRestoretrp,pasture,VRCN,0.14,0.26,0.2,0.08
Wetland Restoration trp,WetlandRestoretrp,pasture,VRSN,0.14,0.26,0.2,0.08
Wet Ponds and Wetlands,WetPondWetland,urban,all,0.2,0.45,0.325,0.6
Continuous No-Till Stackable,NoTill,lwm,all,0.05,0.1,0.125,0.2
Continuous No-Till Stackable,NoTill,nlo,all,0.05,0.1,0.125,0.2
Low-Till Specialty Crops Without Manure,ConserveTillom,hom,all,0.07,0.18,0.125,0.31
Low-Till Specialty Crops Without Manure,ConserveTillom,nho,all,0.07,0.18,0.125,0.31
Efficiency NutMan and EnhancedNM VA,EffNutManEnhanceVA,alf,all,0.129,0.092,0.1105,0
Efficiency NutMan and EnhancedNM VA,EffNutManEnhanceVA,hom,all,0.129,0.092,0.1105,0
Efficiency NutMan and EnhancedNM VA,EffNutManEnhanceVA,hwm,all,0.129,0.092,0.1105,0
Efficiency NutMan and EnhancedNM VA,EffNutManEnhanceVA,hyw,all,0.129,0.092,0.1105,0
Efficiency NutMan and EnhancedNM VA,EffNutManEnhanceVA,lwm,all,0.129,0.092,0.1105,0
Vegetated Open Channels - A/B soils no underdrain,VegOpChanNoUDAB,urban,all,0.45,0.45,0.45,0.7
Vegetated Open Channels - C/D soils no underdrain,VegOpChanNoUDCD,urban,all,0.1,0.1,0.1,0.5
Permeable Pavement w/o Sand Veg - A/B soils no underdrain,PermPavNoSVNoUDAB,urban,all,0.75,0.8,0.775,0.85
Permeable Pavement w/o Sand Veg - A/B soils underdrain,PermPavNoSVUDAB,urban,all,0.45,0.5,0.475,0.7
Permeable Pavement w/o Sand Veg - C/D soils underdrain,PermPavNoSVUDCD,urban,all,0.1,0.2,0.15,0.55
Permeable Pavement w/ Sand Veg  - A/B soils no underdrain,PermPavSVNoUDAB,urban,all,0.8,0.8,0.8,0.85
Permeable Pavement w/ Sand Veg  - A/B soils  underdrain,PermPavSVUDAB,urban,all,0.5,0.5,0.5,0.7
Permeable Pavement w/ Sand  Veg - C/D soils underdrain,PermPavSVUDCD,urban,all,0.2,0.2,0.2,0.55
Bioretention - A/B soils no underdrain,BioRetNoUDAB,urban,all,0.8,0.85,0.825,0.9
Bioretention - A/B soils  underdrain,BioRetUDAB,urban,all,0.7,0.75,0.725,0.8
Bioretention - C/D soils  underdrain,BioRetUDCD,urban,all,0.25,0.45,0.35,0.55
Efficiency NutMan and Decision Ag ,EffNutManDecAg,alf,all,0.091,0.068,0.08,0
Efficiency NutMan and Decision Ag ,EffNutManDecAg,hom,all,0.091,0.068,0.08,0
Efficiency NutMan and Decision Ag,EffNutManDecAg,hwm,all,0.091,0.068,0.08,0
Efficiency NutMan and Decision Ag ,EffNutManDecAg,hyw,all,0.091,0.068,0.08,0
Efficiency NutMan and Decision Ag ,EffNutManDecAg,lwm,all,0.091,0.068,0.08,0
Efficiency Nutrient Management ,EffNutMan,alf,all,0.058,0.068,0.063,0
Efficiency Nutrient Management ,EffNutMan,hom,all,0.058,0.068,0.063,0
Efficiency Nutrient Management ,EffNutMan,hwm,all,0.058,0.068,0.063,0
Efficiency Nutrient Management ,EffNutMan,hyw,all,0.058,0.068,0.063,0
Efficiency Nutrient Management ,EffNutMan,lwm,all,0.058,0.068,0.063,0
Efficiency Nutrient Management ,EffNutMan,pas,all,0.058,0.068,0.063,0
Efficiency NutMan and EnhancedNM,EffNutManEnhance,alf,all,0.124,0.068,0.096,0
Efficiency NutMan and EnhancedNM ,EffNutManEnhance,hom,all,0.124,0.068,0.096,0
Efficiency NutMan and EnhancedNM ,EffNutManEnhance,hwm,all,0.124,0.068,0.096,0
Efficiency NutMan and EnhancedNM ,EffNutManEnhance,hyw,all,0.124,0.068,0.096,0
Efficiency NutMan and EnhancedNM ,EffNutManEnhance,lwm,all,0.124,0.068,0.096,0
Efficiency NutMan and Decision Ag NY,EffNutManDecAgNY,alf,all,0.092,0.098,0.095,0
Efficiency NutMan and Decision Ag NY,EffNutManDecAgNY,hom,all,0.092,0.098,0.095,0
Efficiency NutMan and Decision Ag NY,EffNutManDecAgNY,hwm,all,0.092,0.098,0.095,0
Efficiency NutMan and Decision Ag NY,EffNutManDecAgNY,hyw,all,0.092,0.098,0.095,0
Efficiency NutMan and Decision Ag NY,EffNutManDecAgNY,lwm,all,0.092,0.098,0.095,0
Efficiency Nutrient Management NY,EffNutManNY,alf,all,0.059,0.098,0.079,0
Efficiency Nutrient Management NY,EffNutManNY,hom,all,0.059,0.098,0.079,0
Efficiency Nutrient Management NY,EffNutManNY,hwm,all,0.059,0.098,0.079,0
Efficiency Nutrient Management NY,EffNutManNY,hyw,all,0.059,0.098,0.079,0
Efficiency Nutrient Management NY,EffNutManNY,lwm,all,0.059,0.098,0.079,0
Efficiency Nutrient Management NY,EffNutManNY,pas,all,0.059,0.098,0.079,0
Efficiency NutMan and EnhancedNM NY,EffNutManEnhanceNY,alf,all,0.125,0.098,0.111,0
Efficiency NutMan and EnhancedNM NY,EffNutManEnhanceNY,hom,all,0.125,0.098,0.111,0
Efficiency NutMan and EnhancedNM NY,EffNutManEnhanceNY,hwm,all,0.125,0.098,0.111,0
Efficiency NutMan and EnhancedNM NY,EffNutManEnhanceNY,hyw,all,0.125,0.098,0.111,0
Efficiency NutMan and EnhancedNM NY,EffNutManEnhanceNY,lwm,all,0.125,0.098,0.111,0
Efficiency NutMan and Decision Ag PA,EffNutManDecAgPA,alf,all,0.073,0.086,0.079,0
Efficiency NutMan and Decision Ag PA,EffNutManDecAgPA,hom,all,0.073,0.086,0.079,0
Efficiency NutMan and Decision Ag PA,EffNutManDecAgPA,hwm,all,0.073,0.086,0.079,0
Efficiency NutMan and Decision Ag PA,EffNutManDecAgPA,hyw,all,0.073,0.086,0.079,0
Efficiency NutMan and Decision Ag PA,EffNutManDecAgPA,lwm,all,0.073,0.086,0.079,0
Efficiency Nutrient Management PA,EffNutManPA,alf,all,0.039,0.086,0.063,0
Efficiency Nutrient Management PA,EffNutManPA,hom,all,0.039,0.086,0.063,0
Efficiency Nutrient Management PA,EffNutManPA,hwm,all,0.039,0.086,0.063,0
Efficiency Nutrient Management PA,EffNutManPA,hyw,all,0.039,0.086,0.063,0
Efficiency Nutrient Management PA,EffNutManPA,lwm,all,0.039,0.086,0.063,0
Efficiency Nutrient Management PA,EffNutManPA,pas,all,0.039,0.086,0.063,0
Efficiency NutMan and EnhancedNM PA,EffNutManEnhancePA,alf,all,0.106,0.086,0.096,0
Efficiency NutMan and EnhancedNM PA,EffNutManEnhancePA,hom,all,0.106,0.086,0.096,0
Efficiency NutMan and EnhancedNM PA,EffNutManEnhancePA,hwm,all,0.106,0.086,0.096,0
Efficiency NutMan and EnhancedNM PA,EffNutManEnhancePA,hyw,all,0.106,0.086,0.096,0
Efficiency NutMan and EnhancedNM PA,EffNutManEnhancePA,lwm,all,0.106,0.086,0.096,0
Efficiency NutMan and Decision Ag MD,EffNutManDecAgMD,alf,all,0.087,0.113,0.1,0
Efficiency NutMan and Decision Ag MD,EffNutManDecAgMD,hom,all,0.087,0.113,0.1,0
Efficiency NutMan and Decision Ag MD,EffNutManDecAgMD,hwm,all,0.087,0.113,0.1,0
Efficiency NutMan and Decision Ag MD,EffNutManDecAgMD,hyw,all,0.087,0.113,0.1,0
Efficiency NutMan and Decision Ag MD,EffNutManDecAgMD,lwm,all,0.087,0.113,0.1,0
Efficiency Nutrient Management MD,EffNutManMD,alf,all,0.054,0.113,0.084,0
Efficiency Nutrient Management MD,EffNutManMD,hom,all,0.054,0.113,0.084,0
Efficiency Nutrient Management MD,EffNutManMD,hwm,all,0.054,0.113,0.084,0
Efficiency Nutrient Management MD,EffNutManMD,hyw,all,0.054,0.113,0.084,0
Efficiency Nutrient Management MD,EffNutManMD,lwm,all,0.054,0.113,0.084,0
Efficiency Nutrient Management MD,EffNutManMD,pas,all,0.054,0.113,0.084,0
Efficiency NutMan and EnhancedNM MD,EffNutManEnhanceMD,alf,all,0.12,0.113,0.117,0
Efficiency NutMan and EnhancedNM MD,EffNutManEnhanceMD,hom,all,0.12,0.113,0.117,0
Efficiency NutMan and EnhancedNM MD,EffNutManEnhanceMD,hwm,all,0.12,0.113,0.117,0
Efficiency NutMan and EnhancedNM MD,EffNutManEnhanceMD,hyw,all,0.12,0.113,0.117,0
Efficiency NutMan and EnhancedNM MD,EffNutManEnhanceMD,lwm,all,0.12,0.113,0.117,0
Efficiency NutMan and Decision Ag DE,EffNutManDecAgDE,alf,all,0.205,0.3,0.252,0
Efficiency NutMan and Decision Ag DE,EffNutManDecAgDE,hom,all,0.205,0.3,0.252,0
Efficiency NutMan and Decision Ag DE,EffNutManDecAgDE,hwm,all,0.205,0.3,0.252,0
Efficiency NutMan and Decision Ag DE,EffNutManDecAgDE,hyw,all,0.205,0.3,0.252,0
Efficiency NutMan and Decision Ag DE,EffNutManDecAgDE,lwm,all,0.205,0.3,0.252,0
Efficiency Nutrient Management DE,EffNutManDE,alf,all,0.176,0.3,0.238,0
Efficiency Nutrient Management DE,EffNutManDE,hom,all,0.176,0.3,0.238,0
Efficiency Nutrient Management DE,EffNutManDE,hwm,all,0.176,0.3,0.238,0
Efficiency Nutrient Management DE,EffNutManDE,hyw,all,0.176,0.3,0.238,0
Efficiency Nutrient Management DE,EffNutManDE,lwm,all,0.176,0.3,0.238,0
Efficiency Nutrient Management DE,EffNutManDE,pas,all,0.176,0.3,0.238,0
Efficiency NutMan and EnhancedNM DE,EffNutManEnhanceDE,alf,all,0.234,0.3,0.267,0
Efficiency NutMan and EnhancedNM DE,EffNutManEnhanceDE,hom,all,0.234,0.3,0.267,0
Efficiency NutMan and EnhancedNM DE,EffNutManEnhanceDE,hwm,all,0.234,0.3,0.267,0
Efficiency NutMan and EnhancedNM DE,EffNutManEnhanceDE,hyw,all,0.234,0.3,0.267,0
Efficiency NutMan and EnhancedNM DE,EffNutManEnhanceDE,lwm,all,0.234,0.3,0.267,0
Efficiency NutMan and Decision Ag WV,EffNutManDecAgWV,alf,all,0.087,0.064,0.076,0
Efficiency NutMan and Decision Ag WV,EffNutManDecAgWV,hom,all,0.087,0.064,0.076,0
Efficiency NutMan and Decision Ag WV,EffNutManDecAgWV,hwm,all,0.087,0.064,0.076,0
Efficiency NutMan and Decision Ag WV,EffNutManDecAgWV,hyw,all,0.087,0.064,0.076,0
Efficiency NutMan and Decision Ag WV,EffNutManDecAgWV,lwm,all,0.087,0.064,0.076,0
Efficiency Nutrient Management WV,EffNutManWV,alf,all,0.054,0.064,0.059,0
Efficiency Nutrient Management WV,EffNutManWV,hom,all,0.054,0.064,0.059,0
Efficiency Nutrient Management WV,EffNutManWV,hwm,all,0.054,0.064,0.059,0
Efficiency Nutrient Management WV,EffNutManWV,hyw,all,0.054,0.064,0.059,0
Efficiency Nutrient Management WV,EffNutManWV,lwm,all,0.054,0.064,0.059,0
Efficiency Nutrient Management WV,EffNutManWV,pas,all,0.054,0.064,0.059,0
Efficiency NutMan and EnhancedNM WV,EffNutManEnhanceWV,alf,all,0.12,0.064,0.092,0
Efficiency NutMan and EnhancedNM WV,EffNutManEnhanceWV,hom,all,0.12,0.064,0.092,0
Efficiency NutMan and EnhancedNM WV,EffNutManEnhanceWV,hwm,all,0.12,0.064,0.092,0
Efficiency NutMan and EnhancedNM WV,EffNutManEnhanceWV,hyw,all,0.12,0.064,0.092,0
Efficiency NutMan and EnhancedNM WV,EffNutManEnhanceWV,lwm,all,0.12,0.064,0.092,0
