landseg,for,hvf,hwm,lwm,hom,hyw,pas,hyo,alf,trp,urs,rpd,rid,rcn,rex,npd,nid,nex,cpd,cid,ccn,cex,nhi,nlo,nho,nhy,npa,nal
F42133,0.0588,0.6103,1.6335,1.6652,2.4844,1.2191,0.9500,0.3639,0.6354,11.5343,80.0680,0.4883,1.7435,6.1390,3.2717,0.4883,1.7435,3.2717,0.4883,1.7435,6.1390,3.2717,1.4701,1.4987,2.2359,1.0972,0.8550,0.3275
F51001,0.0588,0.6103,1.9979,2.0363,1.9266,1.1599,0.6460,0.3639,0.6354,7.8426,80.0680,0.6662,1.8856,6.1390,3.2717,0.6662,1.8856,3.2717,0.6662,1.8856,6.1390,3.2717,1.7981,1.8327,1.7339,1.0439,0.5814,0.3275
F51003,0.0588,0.6103,1.4143,1.4420,2.2304,0.6004,0.5412,0.3639,0.6354,6.5706,80.0680,0.3632,1.8277,6.1390,3.2717,0.3632,1.8277,3.2717,0.3632,1.8277,6.1390,3.2717,1.2728,1.2978,2.0074,0.5404,0.4871,0.3275
F51005,0.0588,0.6103,1.5619,1.5923,2.0131,0.5592,0.4377,0.3639,0.6354,5.3135,80.0680,0.4208,1.5401,6.1390,3.2717,0.4208,1.5401,3.2717,0.4208,1.5401,6.1390,3.2717,1.4057,1.4331,1.8118,0.5033,0.3939,0.3275
F51009,0.0588,0.6103,1.3716,1.3985,2.0839,0.5667,0.5163,0.3639,0.6354,6.2678,80.0680,0.4920,1.8043,6.1390,3.2717,0.4920,1.8043,3.2717,0.4920,1.8043,6.1390,3.2717,1.2344,1.2586,1.8755,0.5100,0.4646,0.3275
F51011,0.0588,0.6103,1.4136,1.4413,2.1940,0.6314,0.5774,0.3639,0.6354,7.0107,80.0680,0.3625,1.7568,6.1390,3.2717,0.3625,1.7568,3.2717,0.3625,1.7568,6.1390,3.2717,1.2722,1.2972,1.9746,0.5682,0.5197,0.3275
F51013,0.0588,0.6103,1.6293,1.6592,2.3871,0.8408,0.5133,0.3639,0.6354,6.2317,80.0680,0.5759,1.7741,6.1390,3.2717,0.5759,1.7741,3.2717,0.5759,1.7741,6.1390,3.2717,1.4664,1.4932,2.1483,0.7567,0.4620,0.3275
F51015,0.0588,0.6103,2.4489,2.4956,2.1728,1.3445,0.6212,0.3639,0.6354,7.5422,80.0680,0.5583,1.6822,6.1390,3.2717,0.5583,1.6822,3.2717,0.5583,1.6822,6.1390,3.2717,2.2040,2.2460,1.9555,1.2100,0.5591,0.3275
F51017,0.0588,0.6103,1.7338,1.7674,2.0377,0.5567,0.4585,0.3639,0.6354,5.5663,80.0680,0.5284,1.6570,6.1390,3.2717,0.5284,1.6570,3.2717,0.5284,1.6570,6.1390,3.2717,1.5604,1.5906,1.8339,0.5010,0.4126,0.3275
F51019,0.0588,0.6103,1.5107,1.5402,2.1099,0.5900,0.5610,0.3639,0.6354,6.8106,80.0680,0.3860,1.7718,6.1390,3.2717,0.3860,1.7718,3.2717,0.3860,1.7718,6.1390,3.2717,1.3596,1.3862,1.8989,0.5310,0.5049,0.3275
F51023,0.0588,0.6103,1.8485,1.8842,2.0724,0.5754,0.5087,0.3639,0.6354,6.1766,80.0680,0.4255,1.6017,6.1390,3.2717,0.4255,1.6017,3.2717,0.4255,1.6017,6.1390,3.2717,1.6637,1.6958,1.8651,0.5179,0.4579,0.3275
F51033,0.0588,0.6103,1.4765,1.5054,2.0811,0.6396,0.5515,0.3639,0.6354,6.6959,80.0680,0.3095,1.6744,6.1390,3.2717,0.3095,1.6744,3.2717,0.3095,1.6744,6.1390,3.2717,1.3289,1.3548,1.8730,0.5756,0.4964,0.3275
F51041,0.0588,0.6103,1.6084,1.6397,2.2374,1.0462,0.6266,0.3639,0.6354,7.6076,80.0680,0.5979,1.7734,6.1390,3.2717,0.5979,1.7734,3.2717,0.5979,1.7734,6.1390,3.2717,1.4476,1.4757,2.0136,0.9415,0.5639,0.3275
F51043,0.0588,0.6103,1.9198,1.9568,2.2598,0.6582,0.5384,0.3639,0.6354,6.5369,80.0680,0.3402,1.5679,6.1390,3.2717,0.3402,1.5679,3.2717,0.3402,1.5679,6.1390,3.2717,1.7278,1.7611,2.0338,0.5924,0.4846,0.3275
F51045,0.0588,0.6103,1.7013,1.7343,2.0680,0.5796,0.4905,0.3639,0.6354,5.9552,80.0680,0.4108,1.5343,6.1390,3.2717,0.4108,1.5343,3.2717,0.4108,1.5343,6.1390,3.2717,1.5312,1.5608,1.8612,0.5217,0.4415,0.3275
F51053,0.0588,0.6103,1.9483,1.9858,2.0531,2.1603,0.7338,0.3639,0.6354,8.9087,80.0680,0.7119,1.8597,6.1390,3.2717,0.7119,1.8597,3.2717,0.7119,1.8597,6.1390,3.2717,1.7535,1.7872,1.8478,1.9443,0.6604,0.3275
F51057,0.0588,0.6103,1.5360,1.5659,2.1973,0.6275,0.5739,0.3639,0.6354,6.9681,80.0680,0.4476,1.7707,6.1390,3.2717,0.4476,1.7707,3.2717,0.4476,1.7707,6.1390,3.2717,1.3824,1.4093,1.9775,0.5647,0.5165,0.3275
F51059,0.0588,0.6103,1.8427,1.8783,2.4201,1.0589,0.7206,0.3639,0.6354,8.7488,80.0680,0.6502,1.7503,6.1390,3.2717,0.6502,1.7503,3.2717,0.6502,1.7503,6.1390,3.2717,1.6585,1.6904,2.1781,0.9530,0.6485,0.3275
F51061,0.0588,0.6103,1.5356,1.5655,2.2646,0.6201,0.5715,0.3639,0.6354,6.9383,80.0680,0.3388,1.6572,6.1390,3.2717,0.3388,1.6572,3.2717,0.3388,1.6572,6.1390,3.2717,1.3820,1.4090,2.0381,0.5581,0.5143,0.3275
F51069,0.0588,0.6103,1.7693,1.8035,2.2815,0.6681,0.5302,0.3639,0.6354,6.4367,80.0680,0.5583,1.5917,6.1390,3.2717,0.5583,1.5917,3.2717,0.5583,1.5917,6.1390,3.2717,1.5924,1.6231,2.0533,0.6013,0.4772,0.3275
F51071,0.0588,0.6103,1.8074,1.8423,2.2209,0.6018,0.4892,0.3639,0.6354,5.9389,80.0680,0.4879,1.5791,6.1390,3.2717,0.4879,1.5791,3.2717,0.4879,1.5791,6.1390,3.2717,1.6266,1.6581,1.9988,0.5416,0.4403,0.3275
F51079,0.0588,0.6103,1.6418,1.6737,2.2476,0.8692,0.6167,0.3639,0.6354,7.4869,80.0680,0.5017,1.9021,6.1390,3.2717,0.5017,1.9021,3.2717,0.5017,1.9021,6.1390,3.2717,1.4776,1.5063,2.0228,0.7822,0.5550,0.3275
F51085,0.0588,0.6103,1.5632,1.5936,2.0888,0.6294,0.6543,0.3639,0.6354,7.9443,80.0680,0.3401,1.6696,6.1390,3.2717,0.3401,1.6696,3.2717,0.3401,1.6696,6.1390,3.2717,1.4068,1.4342,1.8799,0.5664,0.5889,0.3275
F51087,0.0588,0.6103,1.6170,1.6485,2.2882,0.7746,0.6119,0.3639,0.6354,7.4294,80.0680,0.3340,1.6977,6.1390,3.2717,0.3340,1.6977,3.2717,0.3340,1.6977,6.1390,3.2717,1.4553,1.4836,2.0594,0.6971,0.5507,0.3275
F51091,0.0588,0.6103,1.9215,2.0318,2.1779,0.6958,0.4614,0.3639,0.6354,5.6024,80.0680,0.8566,1.8078,6.1390,3.2717,0.8566,1.8078,3.2717,0.8566,1.8078,6.1390,3.2717,1.7294,1.8286,1.9601,0.6263,0.4153,0.3275
F51095,0.0588,0.6103,1.4461,1.4744,2.1265,0.6515,0.6335,0.3639,0.6354,7.6915,80.0680,0.5735,1.9246,6.1390,3.2717,0.5735,1.9246,3.2717,0.5735,1.9246,6.1390,3.2717,1.3015,1.3269,1.9139,0.5863,0.5702,0.3275
F51099,0.0588,0.6103,1.7107,1.7439,2.2838,0.8094,0.6033,0.3639,0.6354,7.3244,80.0680,0.4730,1.7818,6.1390,3.2717,0.4730,1.7818,3.2717,0.4730,1.7818,6.1390,3.2717,1.5397,1.5695,2.0554,0.7285,0.5430,0.3275
F51101,0.0588,0.6103,1.5209,1.5506,2.2910,0.6403,0.6017,0.3639,0.6354,7.3052,80.0680,0.5100,1.7656,6.1390,3.2717,0.5100,1.7656,3.2717,0.5100,1.7656,6.1390,3.2717,1.3688,1.3955,2.0619,0.5763,0.5415,0.3275
F51107,0.0588,0.6103,1.5082,1.5377,2.2380,0.6710,0.5960,0.3639,0.6354,7.2357,80.0680,0.4157,1.6301,6.1390,3.2717,0.4157,1.6301,3.2717,0.4157,1.6301,6.1390,3.2717,1.3574,1.3839,2.0142,0.6039,0.5364,0.3275
F51113,0.0588,0.6103,1.5085,1.5379,2.2160,0.8444,0.6328,0.3639,0.6354,7.6825,80.0680,0.4341,1.7940,6.1390,3.2717,0.4341,1.7940,3.2717,0.4341,1.7940,6.1390,3.2717,1.3576,1.3841,1.9944,0.7599,0.5695,0.3275
F51121,0.0588,0.6103,1.8388,1.8743,2.0756,0.5574,0.5154,0.3639,0.6354,6.2573,80.0680,0.4499,1.5646,6.1390,3.2717,0.4499,1.5646,3.2717,0.4499,1.5646,6.1390,3.2717,1.6549,1.6868,1.8681,0.5017,0.4639,0.3275
F51125,0.0588,0.6103,1.3765,1.4035,2.1680,0.5739,0.5164,0.3639,0.6354,6.2690,80.0680,0.5291,1.8254,6.1390,3.2717,0.5291,1.8254,3.2717,0.5291,1.8254,6.1390,3.2717,1.2388,1.2631,1.9512,0.5165,0.4647,0.3275
F51131,0.0588,0.6103,1.3198,1.3458,2.0755,0.5390,0.4836,0.3639,0.6354,5.8715,80.0680,0.6684,1.8950,6.1390,3.2717,0.6684,1.8950,3.2717,0.6684,1.8950,6.1390,3.2717,1.1878,1.2112,1.8680,0.4851,0.4353,0.3275
F51137,0.0588,0.6103,1.5265,1.5563,2.2477,0.7620,0.6160,0.3639,0.6354,7.4785,80.0680,0.3400,1.7457,6.1390,3.2717,0.3400,1.7457,3.2717,0.3400,1.7457,6.1390,3.2717,1.3739,1.4007,2.0229,0.6858,0.5544,0.3275
F51139,0.0588,0.6103,3.9633,4.0378,2.3726,3.6624,0.9791,0.3639,0.6354,11.8871,80.0680,0.2842,1.5354,6.1390,3.2717,0.2842,1.5354,3.2717,0.2842,1.5354,6.1390,3.2717,3.5670,3.6340,2.1353,3.2962,0.8812,0.3275
F51145,0.0588,0.6103,1.5573,1.5876,2.2599,0.7684,0.6255,0.3639,0.6354,7.5936,80.0680,0.6663,1.7914,6.1390,3.2717,0.6663,1.7914,3.2717,0.6663,1.7914,6.1390,3.2717,1.4016,1.4289,2.0339,0.6915,0.5629,0.3275
F51147,0.0588,0.6103,1.5462,1.5763,2.0571,0.7018,0.5914,0.3639,0.6354,7.1803,80.0680,0.6236,1.7663,6.1390,3.2717,0.6236,1.7663,3.2717,0.6236,1.7663,6.1390,3.2717,1.3915,1.4187,1.8514,0.6316,0.5323,0.3275
F51149,0.0588,0.6103,1.8606,1.8964,2.2605,0.7763,0.6250,0.3639,0.6354,7.5886,80.0680,0.5188,1.8469,6.1390,3.2717,0.5188,1.8469,3.2717,0.5188,1.8469,6.1390,3.2717,1.6745,1.7068,2.0344,0.6987,0.5625,0.3275
F51153,0.0588,0.6103,1.6947,1.7275,2.3949,0.8566,0.6463,0.3639,0.6354,7.8462,80.0680,0.4060,1.6486,6.1390,3.2717,0.4060,1.6486,3.2717,0.4060,1.6486,6.1390,3.2717,1.5252,1.5548,2.1554,0.7709,0.5816,0.3275
F51157,0.0588,0.6103,1.4024,1.4298,2.2692,0.6157,0.5346,0.3639,0.6354,6.4907,80.0680,0.4361,1.7241,6.1390,3.2717,0.4361,1.7241,3.2717,0.4361,1.7241,6.1390,3.2717,1.2621,1.2869,2.0423,0.5542,0.4812,0.3275
F51159,0.0588,0.6103,1.4701,1.5094,1.9469,0.6468,0.5370,0.3639,0.6354,6.5202,80.0680,0.5216,1.7807,6.1390,3.2717,0.5216,1.7807,3.2717,0.5216,1.7807,6.1390,3.2717,1.3231,1.3585,1.7522,0.5822,0.4833,0.3275
F51161,0.0588,0.6103,2.0766,2.1165,2.1225,1.3001,0.6288,0.3639,0.6354,7.6345,80.0680,0.4985,1.5992,6.1390,3.2717,0.4985,1.5992,3.2717,0.4985,1.5992,6.1390,3.2717,1.8690,1.9048,1.9102,1.1701,0.5659,0.3275
F51163,0.0588,0.6103,1.9370,1.9742,2.1162,0.5483,0.5121,0.3639,0.6354,6.2168,80.0680,0.4536,1.6975,6.1390,3.2717,0.4536,1.6975,3.2717,0.4536,1.6975,6.1390,3.2717,1.7433,1.7768,1.9046,0.4934,0.4609,0.3275
F51165,0.0588,0.6103,3.7574,3.8281,2.5353,3.8733,1.0453,0.3639,0.6354,12.6912,80.0680,0.3808,1.5289,6.1390,3.2717,0.3808,1.5289,3.2717,0.3808,1.5289,6.1390,3.2717,3.3817,3.4453,2.2818,3.4860,0.9408,0.3275
F51171,0.0588,0.6103,2.5476,2.5961,2.3291,1.6126,0.6621,0.3639,0.6354,8.0383,80.0680,0.4333,1.5476,6.1390,3.2717,0.4333,1.5476,3.2717,0.4333,1.5476,6.1390,3.2717,2.2928,2.3365,2.0962,1.4514,0.5959,0.3275
F51177,0.0588,0.6103,1.4937,1.5229,2.2091,0.6210,0.6489,0.3639,0.6354,7.8781,80.0680,0.4115,1.7115,6.1390,3.2717,0.4115,1.7115,3.2717,0.4115,1.7115,6.1390,3.2717,1.3444,1.3706,1.9882,0.5589,0.5840,0.3275
F51179,0.0588,0.6103,1.5723,1.6029,2.3028,1.2095,0.6108,0.3639,0.6354,7.4154,80.0680,0.3810,1.6993,6.1390,3.2717,0.3810,1.6993,3.2717,0.3810,1.6993,6.1390,3.2717,1.4151,1.4426,2.0725,1.0885,0.5497,0.3275
F51181,0.0588,0.6103,1.7392,1.7728,2.0147,0.6218,4.6611,0.3639,0.6354,56.5903,80.0680,0.5776,1.9438,6.1390,3.2717,0.5776,1.9438,3.2717,0.5776,1.9438,6.1390,3.2717,1.5653,1.5955,1.8133,0.5596,4.1950,0.3275
F51187,0.0588,0.6103,2.2194,2.2619,2.2366,0.6338,0.5232,0.3639,0.6354,6.3525,80.0680,0.2517,1.5172,6.1390,3.2717,0.2517,1.5172,3.2717,0.2517,1.5172,6.1390,3.2717,1.9975,2.0357,2.0129,0.5704,0.4709,0.3275
F51193,0.0588,0.6103,1.5496,1.5798,2.0798,0.5182,0.5280,0.3639,0.6354,6.4104,80.0680,0.5328,1.7870,6.1390,3.2717,0.5328,1.7870,3.2717,0.5328,1.7870,6.1390,3.2717,1.3946,1.4218,1.8718,0.4664,0.4752,0.3275
F51199,0.0588,0.6103,1.7517,1.7856,2.1538,1.8134,0.9385,0.3639,0.6354,11.3948,80.0680,0.5614,1.9372,6.1390,3.2717,0.5614,1.9372,3.2717,0.5614,1.9372,6.1390,3.2717,1.5765,1.6070,1.9384,1.6321,0.8447,0.3275
F51510,0.0588,0.6103,1.6169,1.6466,2.0562,0.7703,0.4929,0.3639,0.6354,5.9839,80.0680,0.3477,1.7595,6.1390,3.2717,0.3477,1.7595,3.2717,0.3477,1.7595,6.1390,3.2717,1.4552,1.4819,1.8506,0.6933,0.4436,0.3275
F51530,0.0588,0.6103,1.3667,1.3917,2.1059,0.5289,0.3903,0.3639,0.6354,4.7388,80.0680,0.3603,1.7309,6.1390,3.2717,0.3603,1.7309,3.2717,0.3603,1.7309,6.1390,3.2717,1.2300,1.2526,1.8953,0.4760,0.3513,0.3275
F51540,0.0588,0.6103,1.4186,1.4446,1.9041,0.6234,0.4319,0.3639,0.6354,5.2434,80.0680,0.7504,1.9618,6.1390,3.2717,0.7504,1.9618,3.2717,0.7504,1.9618,6.1390,3.2717,1.2767,1.3001,1.7137,0.5611,0.3887,0.3275
F51550,0.0588,0.6103,1.3690,1.3959,2.2727,0.6902,0.7540,0.3639,0.6354,9.1537,80.0680,0.5394,1.9442,6.1390,3.2717,0.5394,1.9442,3.2717,0.5394,1.9442,6.1390,3.2717,1.2321,1.2563,2.0454,0.6212,0.6786,0.3275
F51580,0.0588,0.6103,1.3903,1.4158,2.1355,0.5447,0.3972,0.3639,0.6354,4.8219,80.0680,0.5479,1.5770,6.1390,3.2717,0.5479,1.5770,3.2717,0.5479,1.5770,6.1390,3.2717,1.2513,1.2742,1.9220,0.4902,0.3574,0.3275
F51630,0.0588,0.6103,1.5005,1.5280,2.0075,0.6783,0.4558,0.3639,0.6354,5.5333,80.0680,0.6171,1.7859,6.1390,3.2717,0.6171,1.7859,3.2717,0.6171,1.7859,6.1390,3.2717,1.3505,1.3752,1.8067,0.6105,0.4102,0.3275
F51650,0.0588,0.6103,1.2308,1.2533,1.5642,0.5091,0.3793,0.3639,0.6354,4.6046,80.0680,0.5308,1.9342,6.1390,3.2717,0.5308,1.9342,3.2717,0.5308,1.9342,6.1390,3.2717,1.1077,1.1280,1.4078,0.4582,0.3413,0.3275
F51660,0.0588,0.6103,1.7405,1.7724,2.5818,0.7815,0.5002,0.3639,0.6354,6.0728,80.0680,0.3940,1.5698,6.1390,3.2717,0.3940,1.5698,3.2717,0.3940,1.5698,6.1390,3.2717,1.5664,1.5951,2.3236,0.7033,0.4502,0.3275
F51670,0.0588,0.6103,2.0616,2.0994,2.6230,1.0710,0.6237,0.3639,0.6354,7.5728,80.0680,0.4657,1.8059,6.1390,3.2717,0.4657,1.8059,3.2717,0.4657,1.8059,6.1390,3.2717,1.8554,1.8894,2.3607,0.9639,0.5614,0.3275
F51700,0.0588,0.6103,1.4320,1.4582,1.8206,0.6452,0.4385,0.3639,0.6354,5.3235,80.0680,0.5363,1.9287,6.1390,3.2717,0.5363,1.9287,3.2717,0.5363,1.9287,6.1390,3.2717,1.2888,1.3124,1.6385,0.5807,0.3946,0.3275
F51710,0.0588,0.6103,1.5292,1.5572,1.9443,0.7109,0.4670,0.3639,0.6354,5.6703,80.0680,0.5391,1.9505,6.1390,3.2717,0.5391,1.9505,3.2717,0.5391,1.9505,6.1390,3.2717,1.3762,1.4015,1.7499,0.6399,0.4203,0.3275
F51730,0.0588,0.6103,1.4816,1.5087,1.8838,0.6788,0.4531,0.3639,0.6354,5.5006,80.0680,0.4984,1.8207,6.1390,3.2717,0.4984,1.8207,3.2717,0.4984,1.8207,6.1390,3.2717,1.3334,1.3579,1.6954,0.6109,0.4078,0.3275
F51735,0.0588,0.6103,1.1913,1.2131,1.5142,0.4824,0.3677,0.3639,0.6354,4.4646,80.0680,0.5260,1.9252,6.1390,3.2717,0.5260,1.9252,3.2717,0.5260,1.9252,6.1390,3.2717,1.0722,1.0918,1.3628,0.4342,0.3310,0.3275
F51740,0.0588,0.6103,1.5498,1.5783,1.9707,0.7249,0.4731,0.3639,0.6354,5.7442,80.0680,0.5386,1.9570,6.1390,3.2717,0.5386,1.9570,3.2717,0.5386,1.9570,6.1390,3.2717,1.3949,1.4204,1.7736,0.6524,0.4258,0.3275
F51760,0.0588,0.6103,1.5861,1.6152,2.0171,0.7495,0.4838,0.3639,0.6354,5.8743,80.0680,0.5717,1.7643,6.1390,3.2717,0.5717,1.7643,3.2717,0.5717,1.7643,6.1390,3.2717,1.4275,1.4537,1.8154,0.6745,0.4355,0.3275
F51790,0.0588,0.6103,1.4903,1.5176,2.2634,0.6126,0.4267,0.3639,0.6354,5.1804,80.0680,0.5618,1.6653,6.1390,3.2717,0.5618,1.6653,3.2717,0.5618,1.6653,6.1390,3.2717,1.3413,1.3659,2.0371,0.5513,0.3840,0.3275
F51800,0.0588,0.6103,1.5300,1.5598,2.0133,0.6084,0.5677,0.3639,0.6354,6.8918,80.0680,0.7827,1.9481,6.1390,3.2717,0.7827,1.9481,3.2717,0.7827,1.9481,6.1390,3.2717,1.3770,1.4039,1.8120,0.5476,0.5109,0.3275
F51810,0.0588,0.6103,1.4436,1.4719,2.0965,0.6507,0.7002,0.3639,0.6354,8.5005,80.0680,0.5466,1.9619,6.1390,3.2717,0.5466,1.9619,3.2717,0.5466,1.9619,6.1390,3.2717,1.2993,1.3247,1.8869,0.5856,0.6301,0.3275
F51820,0.0588,0.6103,1.5319,1.5600,2.3160,0.6404,0.4388,0.3639,0.6354,5.3277,80.0680,0.5923,1.9346,6.1390,3.2717,0.5923,1.9346,3.2717,0.5923,1.9346,6.1390,3.2717,1.3787,1.4040,2.0844,0.5764,0.3949,0.3275
F51830,0.0588,0.6103,1.4159,1.4419,1.8001,0.6344,0.4337,0.3639,0.6354,5.2661,80.0680,0.5899,1.9636,6.1390,3.2717,0.5899,1.9636,3.2717,0.5899,1.9636,6.1390,3.2717,1.2743,1.2977,1.6201,0.5709,0.3904,0.3275
F54003,0.0588,0.6103,1.5747,1.6053,2.3358,0.8342,0.5216,0.3639,0.6354,6.3333,80.0680,0.4801,1.5996,6.1390,3.2717,0.4801,1.5996,3.2717,0.4801,1.5996,6.1390,3.2717,1.4172,1.4448,2.1022,0.7507,0.4695,0.3275
F54023,0.0588,0.6103,1.8116,1.8466,2.3982,1.8234,0.5859,0.3639,0.6354,7.1134,80.0680,0.8292,2.0273,6.1390,3.2717,0.8292,2.0273,3.2717,0.8292,2.0273,6.1390,3.2717,1.6305,1.6620,2.1584,1.6411,0.5273,0.3275
F54027,0.0588,0.6103,1.5635,1.5940,2.2434,0.7721,0.4763,0.3639,0.6354,5.7833,80.0680,0.2931,1.4720,6.1390,3.2717,0.2931,1.4720,3.2717,0.2931,1.4720,6.1390,3.2717,1.4072,1.4346,2.0191,0.6949,0.4287,0.3275
F54031,0.0588,0.6103,2.5797,2.6287,2.4320,2.4732,0.8240,0.3639,0.6354,10.0035,80.0680,0.4068,1.5263,6.1390,3.2717,0.4068,1.5263,3.2717,0.4068,1.5263,6.1390,3.2717,2.3217,2.3658,2.1888,2.2259,0.7416,0.3275
F54037,0.0588,0.6103,1.4746,1.5034,2.3354,0.9062,0.5415,0.3639,0.6354,6.5747,80.0680,0.3790,1.5536,6.1390,3.2717,0.3790,1.5536,3.2717,0.3790,1.5536,6.1390,3.2717,1.3271,1.3530,2.1018,0.8156,0.4874,0.3275
F54057,0.0588,0.6103,1.6033,1.6345,2.1768,0.9065,0.4740,0.3639,0.6354,5.7553,80.0680,0.7870,1.8122,6.1390,3.2717,0.7870,1.8122,3.2717,0.7870,1.8122,6.1390,3.2717,1.4430,1.4710,1.9591,0.8158,0.4266,0.3275
F54063,0.0588,0.6103,1.4235,1.4514,2.1731,0.7101,0.4903,0.3639,0.6354,5.9530,80.0680,0.4145,1.5729,6.1390,3.2717,0.4145,1.5729,3.2717,0.4145,1.5729,6.1390,3.2717,1.2811,1.3062,1.9558,0.6391,0.4413,0.3275
F54065,0.0588,0.6103,1.5639,1.5943,2.3042,0.6119,0.5047,0.3639,0.6354,6.1281,80.0680,0.6549,1.6281,6.1390,3.2717,0.6549,1.6281,3.2717,0.6549,1.6281,6.1390,3.2717,1.4075,1.4349,2.0738,0.5507,0.4543,0.3275
F54071,0.0588,0.6103,1.4917,1.5208,2.2347,2.1171,0.6506,0.3639,0.6354,7.8992,80.0680,0.4591,1.4480,6.1390,3.2717,0.4591,1.4480,3.2717,0.4591,1.4480,6.1390,3.2717,1.3425,1.3687,2.0112,1.9054,0.5856,0.3275
end
